# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
113908at50557	Complete	scaffold_11:74729933-74716059	74729933	74716059	-	278.9	164	https://v10-1.orthodb.org/?query=113908at50557	Longin domain
113923at50557	Complete	scaffold_11:7300489-7295744	7300489	7295744	-	239.6	162	https://v10-1.orthodb.org/?query=113923at50557	Calcipressin
114148at50557	Complete	scaffold_5:59245250-59262785	59245250	59262785	+	276.8	182	https://v10-1.orthodb.org/?query=114148at50557	Myc-type, basic helix-loop-helix (bHLH) domain
114203at50557	Complete	scaffold_3:166457011-166430552	166457011	166430552	-	426.8	278	https://v10-1.orthodb.org/?query=114203at50557	Tumour protein D52
114297at50557	Complete	scaffold_5:59209538-59220204	59209538	59220204	+	219.1	147	https://v10-1.orthodb.org/?query=114297at50557	Zinc-binding ribosomal protein
114649at50557	Complete	scaffold_8:6666899-6701979	6666899	6701979	+	208.5	177	https://v10-1.orthodb.org/?query=114649at50557	Syntaxin 6, N-terminal
114751at50557	Complete	scaffold_1:128482910-128436206	128482910	128436206	-	253.0	155	https://v10-1.orthodb.org/?query=114751at50557	protein canopy 4
114773at50557	Complete	scaffold_4:31971122-31952301	31971122	31952301	-	147.0	147	https://v10-1.orthodb.org/?query=114773at50557	ER membrane protein complex subunit 10
114823at50557	Complete	scaffold_15:80009854-79994267	80009854	79994267	-	242.3	184	https://v10-1.orthodb.org/?query=114823at50557	Mitochondrial glycoprotein
115068at50557	Complete	scaffold_7:56952761-56959861	56952761	56959861	+	264.6	147	https://v10-1.orthodb.org/?query=115068at50557	Ribosomal protein L6, alpha-beta domain
115080at50557	Complete	scaffold_6:151515385-151439076	151515385	151439076	-	233.1	128	https://v10-1.orthodb.org/?query=115080at50557	Low-density lipoprotein (LDL) receptor class A, conserved site
115237at50557	Complete	scaffold_6:65562419-65561564	65562419	65561564	-	159.2	122	https://v10-1.orthodb.org/?query=115237at50557	Ribosomal protein L49/IMG2
115284at50557	Complete	scaffold_12:157858528-157856208	157858528	157856208	-	353.0	220	https://v10-1.orthodb.org/?query=115284at50557	tRNAHis guanylyltransferase catalytic domain
115338at50557	Complete	scaffold_11:109196727-109207911	109196727	109207911	+	273.5	161	https://v10-1.orthodb.org/?query=115338at50557	Protein jagunal
115348at50557	Complete	scaffold_2:190553057-190555497	190553057	190555497	+	169.4	111	https://v10-1.orthodb.org/?query=115348at50557	Ribosomal protein L21-like
115402at50557	Complete	scaffold_6:40997171-41015313	40997171	41015313	+	301.2	164	https://v10-1.orthodb.org/?query=115402at50557	GMP phosphodiesterase, delta subunit
115559at50557	Complete	scaffold_4:24661674-24682099	24661674	24682099	+	268.0	147	https://v10-1.orthodb.org/?query=115559at50557	Small GTPase
115608at50557	Complete	scaffold_5:180049444-180058728	180049444	180058728	+	235.8	214	https://v10-1.orthodb.org/?query=115608at50557	Survival motor neuron
115613at50557	Complete	scaffold_11:111392990-111385692	111392990	111385692	-	356.0	232	https://v10-1.orthodb.org/?query=115613at50557	Ribosomal protein L19
115818at50557	Complete	scaffold_5:62715764-62723575	62715764	62723575	+	310.2	190	https://v10-1.orthodb.org/?query=115818at50557	NADH:ubiquinone oxidoreductase intermediate-associated protein 30
115879at50557	Complete	scaffold_6:181992210-181989209	181992210	181989209	-	295.5	223	https://v10-1.orthodb.org/?query=115879at50557	uncharacterized protein LOC108098342
115908at50557	Complete	scaffold_16:76913112-76906308	76913112	76906308	-	220.9	176	https://v10-1.orthodb.org/?query=115908at50557	Vesicle transport protein
116110at50557	Complete	scaffold_12:99222034-99207592	99222034	99207592	-	253.1	146	https://v10-1.orthodb.org/?query=116110at50557	Mitochondrial import inner membrane translocase subunit Tim23
116436at50557	Complete	scaffold_8:115836979-115954910	115836979	115954910	+	289.8	344	https://v10-1.orthodb.org/?query=116436at50557	Dolichol kinase
116516at50557	Complete	scaffold_15:85469114-85461371	85469114	85461371	-	120.0	93	https://v10-1.orthodb.org/?query=116516at50557	INO80 complex subunit E
116525at50557	Complete	scaffold_1:190207344-190206349	190207344	190206349	-	222.1	146	https://v10-1.orthodb.org/?query=116525at50557	PTB/PI domain
116554at50557	Complete	scaffold_3:58542903-58565773	58542903	58565773	+	297.3	250	https://v10-1.orthodb.org/?query=116554at50557	WD40 repeat
116675at50557	Complete	scaffold_3:76044549-76105290	76044549	76105290	+	289.1	166	https://v10-1.orthodb.org/?query=116675at50557	Mediator of RNA polymerase II transcription subunit 18
116739at50557	Complete	scaffold_1:1098105-1087626	1098105	1087626	-	318.1	215	https://v10-1.orthodb.org/?query=116739at50557	RNA recognition motif domain
116915at50557	Complete	scaffold_2:62334539-62340454	62334539	62340454	+	315.3	256	https://v10-1.orthodb.org/?query=116915at50557	TAP46-like protein
116934at50557	Complete	scaffold_7:147530259-147523172	147530259	147523172	-	207.3	132	https://v10-1.orthodb.org/?query=116934at50557	Ubiquitin-conjugating enzyme E2
117213at50557	Complete	scaffold_9:157442496-157448512	157442496	157448512	+	163.8	124	https://v10-1.orthodb.org/?query=117213at50557	Ankyrin repeat
117348at50557	Missing
117365at50557	Complete	scaffold_1:25627937-25630743	25627937	25630743	+	190.1	155	https://v10-1.orthodb.org/?query=117365at50557	28S ribosomal protein S26
117411at50557	Complete	scaffold_12:170933835-170926505	170933835	170926505	-	239.3	204	https://v10-1.orthodb.org/?query=117411at50557	rRNA-processing protein Fcf1/Utp23
117473at50557	Complete	scaffold_6:21165661-21235800	21165661	21235800	+	289.2	139	https://v10-1.orthodb.org/?query=117473at50557	Calcineurin-like phosphoesterase domain, lpxH-type
117656at50557	Complete	scaffold_1:190047563-190067184	190047563	190067184	+	265.4	148	https://v10-1.orthodb.org/?query=117656at50557	AP complex, mu/sigma subunit
117699at50557	Complete	scaffold_16:24215435-24230643	24215435	24230643	+	298.0	169	https://v10-1.orthodb.org/?query=117699at50557	Ubiquitin-conjugating enzyme E2
117719at50557	Complete	scaffold_14:107827059-107834613	107827059	107834613	+	287.1	172	https://v10-1.orthodb.org/?query=117719at50557	Golgi apparatus membrane protein TVP23 homolog
117775at50557	Complete	scaffold_4:27939405-27932396	27939405	27932396	-	253.5	171	https://v10-1.orthodb.org/?query=117775at50557	Ribosomal protein L28/L24
117816at50557	Complete	scaffold_5:63655264-63644730	63655264	63644730	-	294.3	202	https://v10-1.orthodb.org/?query=117816at50557	RNA recognition motif domain
117820at50557	Complete	scaffold_15:53048008-53037943	53048008	53037943	-	282.9	264	https://v10-1.orthodb.org/?query=117820at50557	Queuosine salvage protein
117917at50557	Complete	scaffold_15:14662751-14671859	14662751	14671859	+	151.0	134	https://v10-1.orthodb.org/?query=117917at50557	SGS domain
117925at50557	Complete	scaffold_11:15553467-15570036	15553467	15570036	+	320.2	169	https://v10-1.orthodb.org/?query=117925at50557	Ubiquitin-conjugating enzyme E2
117973at50557	Complete	scaffold_6:17859195-17871724	17859195	17871724	+	262.3	258	https://v10-1.orthodb.org/?query=117973at50557	Per1-like
118028at50557	Complete	scaffold_15:22058922-22068358	22058922	22068358	+	198.7	155	https://v10-1.orthodb.org/?query=118028at50557	Glycolipid transfer protein domain
118044at50557	Complete	scaffold_4:182349720-182351107	182349720	182351107	+	149.4	123	https://v10-1.orthodb.org/?query=118044at50557	Protein-lysine N-methyltransferase
118166at50557	Complete	scaffold_3:121171463-121170264	121171463	121170264	-	271.5	274	https://v10-1.orthodb.org/?query=118166at50557	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
118222at50557	Complete	scaffold_11:10721614-10715265	10721614	10715265	-	244.8	151	https://v10-1.orthodb.org/?query=118222at50557	Prefoldin
118237at50557	Complete	scaffold_1:201602293-201602946	201602293	201602946	+	294.3	166	https://v10-1.orthodb.org/?query=118237at50557	Small GTPase
118259at50557	Complete	scaffold_3:44028048-44032634	44028048	44032634	+	317.6	180	https://v10-1.orthodb.org/?query=118259at50557	Ribulose-phosphate 3-epimerase
118459at50557	Complete	scaffold_15:66289119-66294199	66289119	66294199	+	273.6	220	https://v10-1.orthodb.org/?query=118459at50557	Protein KTI12/L-seryl-tRNA(Sec) kinase
118659at50557	Complete	scaffold_8:139358133-139359738	139358133	139359738	+	287.2	140	https://v10-1.orthodb.org/?query=118659at50557	Phox homologous domain
118662at50557	Complete	scaffold_15:102929634-102927946	102929634	102927946	-	272.2	141	https://v10-1.orthodb.org/?query=118662at50557	Ubiquitin-fold modifier-conjugating enzyme 1
118677at50557	Complete	scaffold_8:68039745-68036027	68039745	68036027	-	233.3	141	https://v10-1.orthodb.org/?query=118677at50557	Hexapeptide repeat
118687at50557	Complete	scaffold_9:60528266-60516354	60528266	60516354	-	285.1	160	https://v10-1.orthodb.org/?query=118687at50557	Trafficking protein particle complex subunit 5
118728at50557	Complete	scaffold_35:436219-427704	436219	427704	-	227.9	145	https://v10-1.orthodb.org/?query=118728at50557	cytochrome c oxidase assembly protein COX11, mitochondrial
118737at50557	Complete	scaffold_6:20711468-20698439	20711468	20698439	-	305.2	171	https://v10-1.orthodb.org/?query=118737at50557	NECAP, PHear domain
118819at50557	Complete	scaffold_1:216391885-216408532	216391885	216408532	+	260.8	147	https://v10-1.orthodb.org/?query=118819at50557	Translationally controlled tumour protein
119037at50557	Complete	scaffold_8:30352996-30347022	30352996	30347022	-	181.4	114	https://v10-1.orthodb.org/?query=119037at50557	TM2 domain
119123at50557	Complete	scaffold_17:7732023-7730908	7732023	7730908	-	271.5	209	https://v10-1.orthodb.org/?query=119123at50557	Aminomethyltransferase, folate-binding domain
119132at50557	Complete	scaffold_17:56017597-56022907	56017597	56022907	+	298.5	222	https://v10-1.orthodb.org/?query=119132at50557	WD40 repeat
119324at50557	Complete	scaffold_7:106695323-106676345	106695323	106676345	-	274.7	138	https://v10-1.orthodb.org/?query=119324at50557	EF-hand domain
119455at50557	Complete	scaffold_16:11407621-11416265	11407621	11416265	+	224.0	207	https://v10-1.orthodb.org/?query=119455at50557	Pre-rRNA-processing protein Ipi1, N-terminal
119607at50557	Complete	scaffold_16:22837358-22827941	22837358	22827941	-	214.0	140	https://v10-1.orthodb.org/?query=119607at50557	Chromatin modification-related protein Eaf6
119786at50557	Complete	scaffold_2:33132383-33138279	33132383	33138279	+	178.9	143	https://v10-1.orthodb.org/?query=119786at50557	Surfeit locus 1/Shy1
119796at50557	Complete	scaffold_15:45044447-45038462	45044447	45038462	-	321.7	200	https://v10-1.orthodb.org/?query=119796at50557	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
119905at50557	Complete	scaffold_8:30182201-30148391	30182201	30148391	-	265.6	176	https://v10-1.orthodb.org/?query=119905at50557	Short-chain dehydrogenase/reductase, conserved site
120011at50557	Complete	scaffold_11:79186388-79236706	79186388	79236706	+	377.7	338	https://v10-1.orthodb.org/?query=120011at50557	LOC100124103
120047at50557	Complete	scaffold_12:53188512-53163602	53188512	53163602	-	187.1	141	https://v10-1.orthodb.org/?query=120047at50557	Peptide chain release factor class I/class II
120070at50557	Complete	scaffold_6:58898683-58885378	58898683	58885378	-	251.9	148	https://v10-1.orthodb.org/?query=120070at50557	PITH domain
120382at50557	Complete	scaffold_12:141657734-141660229	141657734	141660229	+	191.3	147	https://v10-1.orthodb.org/?query=120382at50557	Protein Iojap/ribosomal silencing factor RsfS
120451at50557	Complete	scaffold_23:2388033-2130003	2388033	2130003	-	294.7	253	https://v10-1.orthodb.org/?query=120451at50557	C2 domain
120473at50557	Complete	scaffold_14:143100513-143137626	143100513	143137626	+	188.9	102	https://v10-1.orthodb.org/?query=120473at50557	Ubiquitin-conjugating enzyme E2
120478at50557	Complete	scaffold_12:102675752-102666822	102675752	102666822	-	240.6	135	https://v10-1.orthodb.org/?query=120478at50557	Peptidyl-prolyl cis-trans isomerase
120498at50557	Complete	scaffold_1:730389-726789	730389	726789	-	234.0	149	https://v10-1.orthodb.org/?query=120498at50557	Ribosomal protein L17
120527at50557	Complete	scaffold_9:157821415-157812263	157821415	157812263	-	202.4	148	https://v10-1.orthodb.org/?query=120527at50557	Signal peptidase complex subunit 2
120544at50557	Complete	scaffold_1:18179094-18187132	18179094	18187132	+	279.5	176	https://v10-1.orthodb.org/?query=120544at50557	UPF0428 family
120658at50557	Complete	scaffold_7:66350489-66353346	66350489	66353346	+	100.1	136	https://v10-1.orthodb.org/?query=120658at50557	CXXC motif containing zinc binding protein, eukaryotic
120772at50557	Complete	scaffold_10:178068310-178051179	178068310	178051179	-	291.5	158	https://v10-1.orthodb.org/?query=120772at50557	Actin-related protein 2/3 complex subunit 4
120854at50557	Complete	scaffold_8:162667653-162666967	162667653	162666967	-	145.7	135	https://v10-1.orthodb.org/?query=120854at50557	Cysteine oxygenase/2-aminoethanethiol dioxygenase
120896at50557	Complete	scaffold_2:199034341-199026893	199034341	199026893	-	358.4	218	https://v10-1.orthodb.org/?query=120896at50557	Exoribonuclease, phosphorolytic domain 1
120905at50557	Complete	scaffold_1:90882748-90837742	90882748	90837742	-	211.2	207	https://v10-1.orthodb.org/?query=120905at50557	Ribonuclease III domain
120971at50557	Complete	scaffold_6:66490406-66498759	66490406	66498759	+	200.3	120	https://v10-1.orthodb.org/?query=120971at50557	MORN motif
121008at50557	Duplicated	scaffold_14:26073940-26073431	26073940	26073431	-	220.8	140	https://v10-1.orthodb.org/?query=121008at50557	Ribosomal protein/NADH dehydrogenase domain
121008at50557	Duplicated	scaffold_8:148197446-148187145	148197446	148187145	-	226.8	146	https://v10-1.orthodb.org/?query=121008at50557	Ribosomal protein/NADH dehydrogenase domain
121327at50557	Complete	scaffold_2:185845072-185855988	185845072	185855988	+	332.7	183	https://v10-1.orthodb.org/?query=121327at50557	Ribosomal protein L15e
121418at50557	Complete	scaffold_9:44283970-44301462	44283970	44301462	+	385.4	276	https://v10-1.orthodb.org/?query=121418at50557	Mak16 protein
121435at50557	Complete	scaffold_14:141946111-141956952	141946111	141956952	+	273.9	222	https://v10-1.orthodb.org/?query=121435at50557	DTW
121508at50557	Complete	scaffold_6:15928562-15939241	15928562	15939241	+	262.8	140	https://v10-1.orthodb.org/?query=121508at50557	Protein RER1
121522at50557	Complete	scaffold_16:8566592-8571744	8566592	8571744	+	298.1	170	https://v10-1.orthodb.org/?query=121522at50557	Snf7 family
121611at50557	Complete	scaffold_5:67107350-67127074	67107350	67127074	+	298.6	295	https://v10-1.orthodb.org/?query=121611at50557	MT-A70-like
121686at50557	Complete	scaffold_11:124789-140050	124789	140050	+	140.7	117	https://v10-1.orthodb.org/?query=121686at50557	Higher eukaryotic phosphomevalonate kinase
122191at50557	Complete	scaffold_1:160204523-160215116	160204523	160215116	+	284.8	160	https://v10-1.orthodb.org/?query=122191at50557	PUA domain
122192at50557	Complete	scaffold_17:18616919-18624125	18616919	18624125	+	173.7	112	https://v10-1.orthodb.org/?query=122192at50557	Ribosomal protein S18
122309at50557	Complete	scaffold_5:62256111-62262197	62256111	62262197	+	174.9	142	https://v10-1.orthodb.org/?query=122309at50557	GNAT domain
122330at50557	Complete	scaffold_6:61916783-61946781	61916783	61946781	+	421.9	259	https://v10-1.orthodb.org/?query=122330at50557	Selenoprotein, Rdx-type
122647at50557	Complete	scaffold_12:63193489-63215724	63193489	63215724	+	353.7	164	https://v10-1.orthodb.org/?query=122647at50557	Calcium load-activated calcium channel
122922at50557	Complete	scaffold_17:40678668-40683139	40678668	40683139	+	179.8	121	https://v10-1.orthodb.org/?query=122922at50557	Ribosomal protein S17/S11
122927at50557	Duplicated	scaffold_12:150781022-150786750	150781022	150786750	+	229.4	142	https://v10-1.orthodb.org/?query=122927at50557	Ribosomal protein/NADH dehydrogenase domain
122927at50557	Duplicated	scaffold_12:150898980-150894448	150898980	150894448	-	206.6	142	https://v10-1.orthodb.org/?query=122927at50557	Ribosomal protein/NADH dehydrogenase domain
122927at50557	Duplicated	scaffold_12:161694238-161687330	161694238	161687330	-	200.9	126	https://v10-1.orthodb.org/?query=122927at50557	Ribosomal protein/NADH dehydrogenase domain
122927at50557	Duplicated	scaffold_12:171469698-171463415	171469698	171463415	-	226.3	142	https://v10-1.orthodb.org/?query=122927at50557	Ribosomal protein/NADH dehydrogenase domain
123003at50557	Complete	scaffold_14:135729936-135720714	135729936	135720714	-	202.5	171	https://v10-1.orthodb.org/?query=123003at50557	Growth arrest/ DNA-damage-inducible protein-interacting protein 1
123043at50557	Complete	scaffold_5:127892062-127871619	127892062	127871619	-	205.7	130	https://v10-1.orthodb.org/?query=123043at50557	Trafficking protein particle complex subunit 6B
123110at50557	Complete	scaffold_3:210652042-210645095	210652042	210645095	-	226.3	189	https://v10-1.orthodb.org/?query=123110at50557	FAM192A/Fyv6, N-terminal
123130at50557	Complete	scaffold_12:155322597-155325703	155322597	155325703	+	253.2	164	https://v10-1.orthodb.org/?query=123130at50557	Pre-mRNA-splicing factor  Cwf15/Cwc15
123174at50557	Complete	scaffold_14:13740976-13747470	13740976	13747470	+	335.1	226	https://v10-1.orthodb.org/?query=123174at50557	Telomere length and silencing protein 1
123184at50557	Complete	scaffold_12:156685162-156706756	156685162	156706756	+	305.6	205	https://v10-1.orthodb.org/?query=123184at50557	BRICHOS domain
123578at50557	Complete	scaffold_3:115763720-115758710	115763720	115758710	-	269.1	154	https://v10-1.orthodb.org/?query=123578at50557	Mitochondrial import inner membrane translocase subunit Tim22
123703at50557	Complete	scaffold_9:71354204-71334792	71354204	71334792	-	336.1	204	https://v10-1.orthodb.org/?query=123703at50557	Luc7-related
123747at50557	Complete	scaffold_4:15452920-15446180	15452920	15446180	-	237.3	184	https://v10-1.orthodb.org/?query=123747at50557	Sec20
123925at50557	Complete	scaffold_1:176422422-176424340	176422422	176424340	+	215.7	128	https://v10-1.orthodb.org/?query=123925at50557	Armet protein
124154at50557	Complete	scaffold_17:16827320-16769054	16827320	16769054	-	359.0	236	https://v10-1.orthodb.org/?query=124154at50557	WW domain
124342at50557	Complete	scaffold_8:67776588-67791508	67776588	67791508	+	243.4	139	https://v10-1.orthodb.org/?query=124342at50557	SUI1 domain
124426at50557	Complete	scaffold_9:157567867-157577011	157567867	157577011	+	245.6	121	https://v10-1.orthodb.org/?query=124426at50557	G10 protein
124433at50557	Complete	scaffold_15:22058241-22046953	22058241	22046953	-	266.1	136	https://v10-1.orthodb.org/?query=124433at50557	GMP phosphodiesterase, delta subunit
124486at50557	Complete	scaffold_5:52486263-52474878	52486263	52474878	-	174.7	142	https://v10-1.orthodb.org/?query=124486at50557	Ribosomal protein L28/L40, mitochondrial
124557at50557	Complete	scaffold_12:169465434-169472631	169465434	169472631	+	320.1	217	https://v10-1.orthodb.org/?query=124557at50557	Protein-S-isoprenylcysteine O-methyltransferase
124734at50557	Complete	scaffold_9:164817562-164831350	164817562	164831350	+	269.2	365	https://v10-1.orthodb.org/?query=124734at50557	N-acetylglucosaminyl transferase component
124980at50557	Complete	scaffold_15:21649588-21650879	21649588	21650879	+	252.1	150	https://v10-1.orthodb.org/?query=124980at50557	UPF0113, PUA domain
125000at50557	Complete	scaffold_5:62710908-62698261	62710908	62698261	-	221.7	149	https://v10-1.orthodb.org/?query=125000at50557	GOLD domain
125026at50557	Complete	scaffold_12:101877072-101907056	101877072	101907056	+	298.2	211	https://v10-1.orthodb.org/?query=125026at50557	DnaJ domain
125046at50557	Complete	scaffold_4:5136660-5125957	5136660	5125957	-	189.2	109	https://v10-1.orthodb.org/?query=125046at50557	golgin subfamily A member 7
125117at50557	Complete	scaffold_14:54528923-54523039	54528923	54523039	-	297.7	158	https://v10-1.orthodb.org/?query=125117at50557	Ribosomal protein L18e/L15P
125214at50557	Complete	scaffold_7:93423813-93464776	93423813	93464776	+	250.8	200	https://v10-1.orthodb.org/?query=125214at50557	Neuroendocrine 7B2 precursor
125260at50557	Complete	scaffold_10:8174028-8189180	8174028	8189180	+	321.1	289	https://v10-1.orthodb.org/?query=125260at50557	Transmembrane protein 43 family
125262at50557	Complete	scaffold_7:42262404-42253858	42262404	42253858	-	390.6	250	https://v10-1.orthodb.org/?query=125262at50557	Etoposide-induced 2.4
125548at50557	Complete	scaffold_5:59799245-59808432	59799245	59808432	+	229.8	119	https://v10-1.orthodb.org/?query=125548at50557	RNA recognition motif domain
125585at50557	Complete	scaffold_3:38671802-38682382	38671802	38682382	+	123.6	155	https://v10-1.orthodb.org/?query=125585at50557	NADP-dependent oxidoreductase domain
125726at50557	Complete	scaffold_17:119391453-119416760	119391453	119416760	+	232.1	164	https://v10-1.orthodb.org/?query=125726at50557	Ribosome recycling factor domain
126005at50557	Complete	scaffold_8:92638528-92613878	92638528	92613878	-	141.0	90	https://v10-1.orthodb.org/?query=126005at50557	Archease domain
126015at50557	Complete	scaffold_3:198800428-198826967	198800428	198826967	+	230.5	145	https://v10-1.orthodb.org/?query=126015at50557	Dual specificity phosphatase, catalytic domain
126036at50557	Complete	scaffold_1:1039467-1041397	1039467	1041397	+	271.5	140	https://v10-1.orthodb.org/?query=126036at50557	GNAT domain
126093at50557	Complete	scaffold_12:59672016-59651655	59672016	59651655	-	254.2	209	https://v10-1.orthodb.org/?query=126093at50557	BCP1 family
126375at50557	Complete	scaffold_14:65295950-65308317	65295950	65308317	+	244.6	164	https://v10-1.orthodb.org/?query=126375at50557	RNA polymerase Rpb7-like , N-terminal
126384at50557	Complete	scaffold_1:139898169-139938794	139898169	139938794	+	279.2	182	https://v10-1.orthodb.org/?query=126384at50557	Ribosomal protein L10e/L16
126448at50557	Complete	scaffold_16:120977757-120976907	120977757	120976907	-	162.2	117	https://v10-1.orthodb.org/?query=126448at50557	Trafficking protein particle complex subunit
126567at50557	Complete	scaffold_9:119708584-119705358	119708584	119705358	-	204.9	163	https://v10-1.orthodb.org/?query=126567at50557	Gamma-secretase subunit Aph-1
126811at50557	Complete	scaffold_2:204876930-204861766	204876930	204861766	-	284.1	259	https://v10-1.orthodb.org/?query=126811at50557	Vps72/YL1, C-terminal
126855at50557	Complete	scaffold_15:32098054-32098494	32098054	32098494	+	190.6	111	https://v10-1.orthodb.org/?query=126855at50557	Mago nashi protein
127087at50557	Complete	scaffold_9:164923982-164869203	164923982	164869203	-	89.2	152	https://v10-1.orthodb.org/?query=127087at50557	NUDE domain
127132at50557	Complete	scaffold_4:28570326-28587583	28570326	28587583	+	284.6	192	https://v10-1.orthodb.org/?query=127132at50557	Saf4/Yju2 protein
127209at50557	Complete	scaffold_6:104112673-104122989	104112673	104122989	+	285.4	186	https://v10-1.orthodb.org/?query=127209at50557	TIP41-like protein
127306at50557	Complete	scaffold_16:88732680-88760332	88732680	88760332	+	218.5	157	https://v10-1.orthodb.org/?query=127306at50557	DnaJ domain
127373at50557	Complete	scaffold_6:17956194-17946635	17956194	17946635	-	218.8	176	https://v10-1.orthodb.org/?query=127373at50557	Golgi SNAP receptor complex member 1
127380at50557	Complete	scaffold_13:2521832-2502401	2521832	2502401	-	322.9	192	https://v10-1.orthodb.org/?query=127380at50557	Proteasome component (PCI) domain
127488at50557	Complete	scaffold_17:55781517-55788953	55781517	55788953	+	174.7	128	https://v10-1.orthodb.org/?query=127488at50557	Transmembrane protein 11
127619at50557	Complete	scaffold_3:32592677-32581749	32592677	32581749	-	207.9	152	https://v10-1.orthodb.org/?query=127619at50557	GINS complex, subunit Psf1
127694at50557	Complete	scaffold_4:208870137-208865999	208870137	208865999	-	277.2	192	https://v10-1.orthodb.org/?query=127694at50557	Protein FRG1
127707at50557	Complete	scaffold_9:89115699-89111066	89115699	89111066	-	166.7	210	https://v10-1.orthodb.org/?query=127707at50557	CBF1-interacting co-repressor CIR, N-terminal domain
127753at50557	Complete	scaffold_8:174970831-174987647	174970831	174987647	+	253.6	218	https://v10-1.orthodb.org/?query=127753at50557	DNA binding HTH domain, Psq-type
128131at50557	Complete	scaffold_7:19124390-19115425	19124390	19115425	-	173.0	116	https://v10-1.orthodb.org/?query=128131at50557	Uncharacterised protein family UPF0220
128143at50557	Complete	scaffold_8:60968609-60962793	60968609	60962793	-	201.5	121	https://v10-1.orthodb.org/?query=128143at50557	28S ribosomal protein S24, mitochondrial
128205at50557	Complete	scaffold_4:31904171-31885136	31904171	31885136	-	123.5	99	https://v10-1.orthodb.org/?query=128205at50557	Next to BRCA1, central domain
128261at50557	Complete	scaffold_7:163417732-163406805	163417732	163406805	-	226.5	121	https://v10-1.orthodb.org/?query=128261at50557	Ubiquitin-conjugating enzyme E2
128289at50557	Complete	scaffold_3:45798691-45793237	45798691	45793237	-	224.0	134	https://v10-1.orthodb.org/?query=128289at50557	Protein SYS1 homolog
128290at50557	Complete	scaffold_3:147247931-147242002	147247931	147242002	-	225.8	135	https://v10-1.orthodb.org/?query=128290at50557	Polysaccharide biosynthesis domain
128350at50557	Complete	scaffold_1:113471849-113555096	113471849	113555096	+	178.0	133	https://v10-1.orthodb.org/?query=128350at50557	Thymidylate kinase
128404at50557	Complete	scaffold_11:159960983-159965823	159960983	159965823	+	238.6	131	https://v10-1.orthodb.org/?query=128404at50557	Ribosomal protein S13/S15, N-terminal
128416at50557	Complete	scaffold_16:97105611-97106102	97105611	97106102	+	95.2	81	https://v10-1.orthodb.org/?query=128416at50557	Ribonuclease H2, subunit C
128474at50557	Complete	scaffold_13:109932769-109934954	109932769	109934954	+	267.9	156	https://v10-1.orthodb.org/?query=128474at50557	Translocon-associated protein subunit beta
128484at50557	Complete	scaffold_15:43930275-43932310	43930275	43932310	+	114.6	106	https://v10-1.orthodb.org/?query=128484at50557	Uncharacterised protein family UPF0454
128559at50557	Complete	scaffold_18:21048061-21098155	21048061	21098155	+	217.0	213	https://v10-1.orthodb.org/?query=128559at50557	organic solute transporter alpha-like protein
128715at50557	Complete	scaffold_8:40478169-40490986	40478169	40490986	+	309.0	188	https://v10-1.orthodb.org/?query=128715at50557	Vta1, C-terminal
128755at50557	Complete	scaffold_7:152651868-152652215	152651868	152652215	+	195.8	109	https://v10-1.orthodb.org/?query=128755at50557	Ribosomal protein L27
128856at50557	Complete	scaffold_3:98596489-98606371	98596489	98606371	+	124.5	135	https://v10-1.orthodb.org/?query=128856at50557	Lysosome-associated membrane glycoprotein
128977at50557	Complete	scaffold_3:194032140-194033045	194032140	194033045	+	207.6	152	https://v10-1.orthodb.org/?query=128977at50557	Transcription factor Jun
129000at50557	Duplicated	scaffold_15:102109743-102108782	102109743	102108782	-	217.5	235	https://v10-1.orthodb.org/?query=129000at50557	Modifier of rudimentary, Modr
129000at50557	Duplicated	scaffold_5:63286966-63297149	63286966	63297149	+	223.5	228	https://v10-1.orthodb.org/?query=129000at50557	Modifier of rudimentary, Modr
129072at50557	Duplicated	scaffold_12:89390187-89392274	89390187	89392274	+	143.2	78	https://v10-1.orthodb.org/?query=129072at50557	Iron sulphur-containing domain, CDGSH-type
129072at50557	Duplicated	scaffold_6:40611003-40611437	40611003	40611437	+	137.7	78	https://v10-1.orthodb.org/?query=129072at50557	Iron sulphur-containing domain, CDGSH-type
129103at50557	Complete	scaffold_3:78197520-78209778	78197520	78209778	+	222.3	134	https://v10-1.orthodb.org/?query=129103at50557	Ribosomal protein L21e
129272at50557	Complete	scaffold_6:117557101-117560833	117557101	117560833	+	190.0	109	https://v10-1.orthodb.org/?query=129272at50557	DNA-directed RNA polymerase subunit
129363at50557	Complete	scaffold_3:7828369-7832989	7828369	7832989	+	198.3	107	https://v10-1.orthodb.org/?query=129363at50557	Ribosomal protein L7Ae/L30e/S12e/Gadd45
129410at50557	Complete	scaffold_6:165557332-165521700	165557332	165521700	-	172.5	101	https://v10-1.orthodb.org/?query=129410at50557	Single domain Von Willebrand factor type C domain
129498at50557	Complete	scaffold_7:26808099-26804142	26808099	26804142	-	275.3	152	https://v10-1.orthodb.org/?query=129498at50557	Small GTPase
